1137.5000	404.0000
1206.5000	377.5000
1214.5000	394.0000
1196.0000	422.5000
1192.0000	432.5000
1173.5000	440.0000
1160.0000	447.0000
1144.5000	449.0000
1132.0000	450.5000
1113.0000	444.0000
1102.5000	443.0000
1085.5000	443.5000
1073.5000	434.0000
1066.5000	419.5000
1066.0000	405.0000
1066.0000	387.0000
1080.5000	375.5000
1114.5000	401.0000
1322.5000	206.5000
1802.5000	323.5000
2114.5000	782.5000
1910.5000	1532.5000
1136.5000	2079.5000
326.5000	1626.5000
107.5000	897.5000
383.5000	344.5000
908.5000	104.5000
1125.0000	414.5000
