1124.0000	312.5000
1237.5000	243.0000
1247.0000	252.5000
1298.0000	328.0000
1296.5000	337.5000
1164.5000	342.5000
1155.0000	349.5000
1138.5000	355.0000
1131.0000	354.5000
1114.0000	352.0000
1104.0000	352.5000
1084.5000	355.5000
1078.0000	347.0000
1056.0000	333.0000
1056.5000	323.0000
945.5000	250.5000
951.0000	241.5000
1115.0000	312.0000
1351.5000	87.5000
1811.5000	179.5000
2138.5000	626.5000
1868.5000	1400.5000
1076.5000	1706.5000
473.5000	1409.5000
107.5000	764.5000
497.5000	140.5000
866.5000	101.5000
1119.0000	317.5000
