1209	874
1211	874
1211	878
1212	878
1212	879
1213	879
1213	882
1214	882
1214	884
1215	884
1215	886
1216	886
1216	887
1217	887
1217	889
1218	889
1218	891
1219	891
1219	894
1220	894
1220	898
1221	898
1221	899
1222	899
1222	901
1223	901
1223	903
1224	903
1224	906
1225	906
1225	908
1226	908
1226	910
1227	910
1227	911
1228	911
1228	913
1229	913
1229	916
1230	916
1230	919
1231	919
1231	921
1232	921
1232	925
1233	925
1233	927
1234	927
1234	929
1235	929
1235	932
1236	932
1236	938
1237	938
1237	940
1238	940
1238	942
1239	942
1239	944
1240	944
1240	948
1241	948
1241	950
1242	950
1242	953
1243	953
1243	955
1244	955
1244	960
1245	960
1245	962
1246	962
1246	963
1247	963
1247	967
1248	967
1248	971
1249	971
1249	974
1250	974
1250	977
1251	977
1251	981
1252	981
1252	984
1253	984
1253	991
1254	991
1254	992
1255	992
1255	997
1256	997
1256	1000
1257	1000
1257	1001
1258	1001
1258	1004
1259	1004
1259	1007
1260	1007
1260	1010
1261	1010
1261	1013
1262	1013
1262	1015
1263	1015
1263	1019
1264	1019
1264	1021
1265	1021
1265	1022
1264	1022
1264	1024
1265	1024
1265	1027
1267	1027
1267	1028
1266	1028
1266	1029
1268	1029
1268	1031
1269	1031
1269	1034
1270	1034
1270	1036
1271	1036
1271	1039
1272	1039
1272	1043
1273	1043
1273	1045
1274	1045
1274	1046
1275	1046
1275	1055
1276	1055
1276	1059
1277	1059
1277	1063
1278	1063
1278	1064
1279	1064
1279	1077
1278	1077
1278	1080
1277	1080
1277	1084
1276	1084
1276	1085
1275	1085
1275	1086
1274	1086
1274	1088
1273	1088
1273	1089
1271	1089
1271	1091
1270	1091
1270	1092
1268	1092
1268	1093
1266	1093
1266	1094
1264	1094
1264	1095
1262	1095
1262	1096
1260	1096
1260	1097
1256	1097
1256	1098
1255	1098
1255	1099
1252	1099
1252	1100
1246	1100
1246	1099
1223	1099
1223	1100
1222	1100
1222	1114
1224	1114
1224	1117
1226	1117
1226	1120
1227	1120
1227	1122
1228	1122
1228	1123
1229	1123
1229	1127
1230	1127
1230	1128
1231	1128
1231	1130
1232	1130
1232	1132
1233	1132
1233	1139
1234	1139
1234	1140
1235	1140
1235	1144
1236	1144
1236	1146
1237	1146
1237	1151
1238	1151
1238	1155
1239	1155
1239	1158
1240	1158
1240	1161
1241	1161
1241	1163
1242	1163
1242	1171
1243	1171
1243	1176
1244	1176
1244	1180
1245	1180
1245	1188
1246	1188
1246	1191
1247	1191
1247	1198
1248	1198
1248	1200
1249	1200
1249	1206
1250	1206
1250	1211
1251	1211
1251	1212
1250	1212
1250	1216
1251	1216
1251	1220
1252	1220
1252	1224
1253	1224
1253	1226
1254	1226
1254	1229
1255	1229
1255	1233
1256	1233
1256	1235
1255	1235
1255	1238
1256	1238
1256	1242
1257	1242
1257	1244
1258	1244
1258	1250
1259	1250
1259	1256
1260	1256
1260	1260
1261	1260
1261	1271
1262	1271
1262	1285
1261	1285
1261	1290
1260	1290
1260	1295
1259	1295
1259	1298
1258	1298
1258	1299
1257	1299
1257	1301
1256	1301
1256	1303
1254	1303
1254	1305
1253	1305
1253	1306
1251	1306
1251	1307
1247	1307
1247	1308
1246	1308
1246	1309
1241	1309
1241	1310
1240	1310
1240	1309
1239	1309
1239	1310
1238	1310
1238	1311
1237	1311
1237	1312
1207	1312
1207	1313
1206	1313
1206	1327
1207	1327
1207	1328
1208	1328
1208	1332
1210	1332
1210	1334
1211	1334
1211	1339
1212	1339
1212	1341
1213	1341
1213	1343
1214	1343
1214	1347
1215	1347
1215	1351
1216	1351
1216	1352
1217	1352
1217	1354
1218	1354
1218	1367
1219	1367
1219	1368
1220	1368
1220	1386
1221	1386
1221	1387
1222	1387
1222	1397
1223	1397
1223	1410
1224	1410
1224	1476
1223	1476
1223	1481
1222	1481
1222	1482
1221	1482
1221	1483
1220	1483
1220	1494
1219	1494
1219	1496
1218	1496
1218	1498
1216	1498
1216	1499
1215	1499
1215	1500
1214	1500
1214	1502
1209	1502
1209	1501
1203	1501
1203	1500
1185	1500
1185	1501
1174	1501
1174	1502
1168	1502
1168	1503
1165	1503
1165	1504
1164	1504
1164	1519
1165	1519
